Iterations,Carleton92, Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
43930,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61611,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
43940,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
43950,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
43960,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
43970,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
43980,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
43990,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
44000,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63772,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
44010,6.35025,8.5254,46.94818,13.66832,21.45584,17.41654,10.63636,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
44020,6.35025,8.5254,46.94818,13.66832,21.45509,17.41654,10.63556,15.61593,182.50072,12.42175,6.11606,34.05185,47.81285,,,,,,,,,,,,,
44030,6.35025,8.5254,46.94818,13.66832,21.45509,17.41654,10.63556,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44040,6.35025,8.5254,46.94818,13.66832,21.45509,17.41654,10.63556,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44050,6.35025,8.52511,46.94818,13.66832,21.45509,17.41654,10.63546,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44060,6.35025,8.52511,46.94818,13.66832,21.45509,17.41654,10.63546,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44070,6.35025,8.52511,46.94818,13.66832,21.45509,17.41654,10.63546,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44080,6.35025,8.52511,46.94818,13.66832,21.45509,17.41654,10.63546,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44090,6.35025,8.52511,46.94818,13.66832,21.45509,17.41654,10.63546,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44100,6.35025,8.52511,46.94818,13.66832,21.45509,17.41618,10.63546,15.61593,182.50072,12.42175,6.11559,34.05185,47.81285,,,,,,,,,,,,,
44110,6.35025,8.52511,46.94818,13.66832,21.45509,17.41618,10.63546,15.61593,182.50072,12.42175,6.11554,34.05185,47.81285,,,,,,,,,,,,,
44120,6.35025,8.52499,46.94818,13.66832,21.45509,17.41618,10.63546,15.61593,182.50072,12.42175,6.11554,34.05185,47.81285,,,,,,,,,,,,,
44130,6.35025,8.52499,46.94818,13.66832,21.45509,17.41618,10.63546,15.61593,182.50072,12.42175,6.11554,34.05185,47.81285,,,,,,,,,,,,,
44140,6.35025,8.52499,46.94818,13.66832,21.45509,17.41618,10.63546,15.61593,182.50072,12.42175,6.11554,34.05185,47.81285,,,,,,,,,,,,,
44150,6.35025,8.52499,46.94818,13.66832,21.45509,17.41618,10.63446,15.61593,182.50072,12.42175,6.11554,34.05185,47.81285,,,,,,,,,,,,,
44160,6.35025,8.52499,46.94818,13.66832,21.45509,17.41618,10.63446,15.61593,182.50072,12.42175,6.11554,34.05185,47.81285,,,,,,,,,,,,,
44170,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63446,15.61593,182.50072,12.42038,6.11535,34.05185,47.81285,,,,,,,,,,,,,
44180,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63446,15.61498,182.50072,12.42038,6.11535,34.05185,47.81285,,,,,,,,,,,,,
44190,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63446,15.61498,182.50072,12.42038,6.11535,34.05185,47.81285,,,,,,,,,,,,,
44200,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63446,15.61498,182.50072,12.42038,6.11535,34.05185,47.81285,,,,,,,,,,,,,
44210,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63446,15.61498,182.50072,12.42038,6.11535,34.05185,47.81285,,,,,,,,,,,,,
44220,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63446,15.61498,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44230,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63446,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44240,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63386,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44250,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63386,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44260,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63386,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44270,6.35025,8.52499,46.94818,13.66832,21.45509,17.41581,10.63386,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44280,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63386,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44290,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63346,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44300,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63346,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44310,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63346,15.61376,182.50072,12.42038,6.11535,34.0344,47.81285,,,,,,,,,,,,,
44320,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63333,15.61376,182.50072,12.42038,6.11535,34.0344,47.79372,,,,,,,,,,,,,
44330,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63333,15.61376,182.50072,12.42038,6.11535,34.0344,47.79372,,,,,,,,,,,,,
44340,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63136,15.61376,182.50072,12.42038,6.1153,34.0344,47.79372,,,,,,,,,,,,,
44350,6.35025,8.52481,46.94818,13.66832,21.45509,17.41581,10.63136,15.61376,182.50072,12.42038,6.1153,34.0344,47.79372,,,,,,,,,,,,,
44360,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.63136,15.61376,182.50072,12.42038,6.1153,34.0344,47.79372,,,,,,,,,,,,,
44370,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.63136,15.61376,182.50072,12.42038,6.11516,34.0344,47.79372,,,,,,,,,,,,,
44380,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.63136,15.61376,182.50072,12.42038,6.11516,34.0344,47.79372,,,,,,,,,,,,,
44390,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.63136,15.61376,182.50072,12.42038,6.11516,34.0344,47.79372,,,,,,,,,,,,,
44400,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.63103,15.61376,182.50072,12.42038,6.11516,34.0344,47.79372,,,,,,,,,,,,,
44410,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.63103,15.61376,182.50072,12.42038,6.11516,34.0344,47.79372,,,,,,,,,,,,,
44420,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.63103,15.61376,182.50072,12.42038,6.11375,34.0344,47.79372,,,,,,,,,,,,,
44430,6.35025,8.52404,46.94818,13.66832,21.45509,17.41581,10.6308,15.61376,182.50072,12.42038,6.11366,34.0344,47.79372,,,,,,,,,,,,,
44440,6.35025,8.52404,46.94818,13.66832,21.45509,17.41031,10.6308,15.61376,182.50072,12.42038,6.11366,34.0344,47.79372,,,,,,,,,,,,,
44450,6.35025,8.52404,46.94818,13.66832,21.45509,17.41031,10.63063,15.61376,182.50072,12.42038,6.11366,34.0344,47.79372,,,,,,,,,,,,,
44460,6.35025,8.52404,46.94818,13.66832,21.45509,17.41031,10.62697,15.61376,182.50072,12.42038,6.11366,34.0344,47.79372,,,,,,,,,,,,,
44470,6.35025,8.52404,46.94818,13.66832,21.45509,17.41031,10.62697,15.61376,182.50072,12.42038,6.11366,34.0344,47.79372,,,,,,,,,,,,,
44480,6.35025,8.52404,46.94818,13.66832,21.45509,17.41031,10.62697,15.61376,182.50072,12.42038,6.11206,34.0344,47.79372,,,,,,,,,,,,,
44490,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62697,15.61376,182.50072,12.42038,6.11206,34.0344,47.79372,,,,,,,,,,,,,
44500,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62697,15.61376,182.50072,12.42038,6.11206,34.0344,47.79372,,,,,,,,,,,,,
44510,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62697,15.61376,182.50072,12.42038,6.11206,34.0344,47.79372,,,,,,,,,,,,,
44520,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62697,15.61376,182.50072,12.42038,6.11206,34.0344,47.79372,,,,,,,,,,,,,
44530,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11206,34.0344,47.79372,,,,,,,,,,,,,
44540,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11206,34.0344,47.79372,,,,,,,,,,,,,
44550,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44560,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44570,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44580,6.3502,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44590,6.34748,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44600,6.34748,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44610,6.34748,8.52404,46.94818,13.66832,21.45509,17.41031,10.62684,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44620,6.34748,8.52404,46.94818,13.66832,21.45509,17.41031,10.62607,15.61376,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44630,6.34748,8.52404,46.94818,13.66832,21.45509,17.40847,10.62607,15.60792,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44640,6.34748,8.52404,46.94818,13.66832,21.45509,17.40847,10.62607,15.60792,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44650,6.34748,8.52404,46.94818,13.66832,21.45509,17.40847,10.62607,15.60792,182.50072,12.42038,6.11056,34.0344,47.79372,,,,,,,,,,,,,
44660,6.34748,8.52404,46.94818,13.66832,21.45509,17.40847,10.62607,15.60792,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44670,6.34748,8.52009,46.94818,13.66832,21.45509,17.40847,10.62607,15.60792,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44680,6.34748,8.52009,46.94818,13.66832,21.45509,17.40847,10.62607,15.60792,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44690,6.34748,8.52009,46.94818,13.66832,21.45509,17.40847,10.62607,15.60792,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44700,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60792,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44710,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60792,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44720,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60792,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44730,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44740,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44750,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.11046,34.0344,47.79372,,,,,,,,,,,,,
44760,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.10849,34.0344,47.79372,,,,,,,,,,,,,
44770,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44780,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44790,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44800,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.62527,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44810,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.61931,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44820,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.61931,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44830,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.61931,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44840,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.61931,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44850,6.34558,8.52009,46.94818,13.66832,21.45509,17.40847,10.61931,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44860,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61931,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44870,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61864,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44880,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61864,15.60104,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44890,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61864,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44900,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61864,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44910,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61864,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44920,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61864,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44930,6.34558,8.52009,46.94818,13.66832,21.45509,17.4037,10.61864,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44940,6.34558,8.52009,46.94818,13.66832,21.45509,17.4004,10.61864,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44950,6.34558,8.52009,46.94818,13.66832,21.45509,17.4004,10.61864,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44960,6.34558,8.52009,46.94818,13.66832,21.45509,17.4004,10.61835,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44970,6.34558,8.52009,46.94818,13.66832,21.45509,17.4004,10.61835,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44980,6.34558,8.52009,46.94818,13.66832,21.45397,17.4004,10.61835,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
44990,6.34558,8.52009,46.94818,13.66832,21.45397,17.4004,10.61835,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
45000,6.34558,8.52009,46.94818,13.66832,21.45397,17.4004,10.61835,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
45010,6.34558,8.52009,46.94818,13.66832,21.45397,17.36372,10.61615,15.59434,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
45020,6.34558,8.52009,46.94818,13.66832,21.45397,17.36372,10.61615,15.59425,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
45030,6.34558,8.52009,46.94818,13.66832,21.45397,17.36372,10.61488,15.59425,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
45040,6.34558,8.52009,46.94818,13.66832,21.45247,17.36372,10.61332,15.59425,182.50072,12.42038,6.10825,34.0344,47.79372,,,,,,,,,,,,,
45050,6.34558,8.52009,46.94818,13.66832,21.35956,17.36372,10.61245,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45060,6.34558,8.52009,46.94818,13.66832,21.35956,17.36152,10.61209,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45070,6.34558,8.52009,46.94818,13.66832,21.35956,17.36152,10.61209,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45080,6.34558,8.52009,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45090,6.34558,8.52009,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45100,6.34558,8.52009,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45110,6.34558,8.51311,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45120,6.34558,8.51311,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45130,6.34558,8.51311,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45140,6.34558,8.51311,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45150,6.34558,8.51311,46.94818,13.66832,21.35956,17.36152,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45160,6.34558,8.51311,46.94818,13.66832,21.35956,17.36078,10.61059,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45170,6.34558,8.51311,46.94818,13.66832,21.35956,17.36078,10.60922,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45180,6.34558,8.51311,46.94818,13.66832,21.35956,17.36078,10.60922,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45190,6.34558,8.51311,46.94818,13.66832,21.35956,17.36078,10.60922,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45200,6.34558,8.51311,46.94818,13.66442,21.35956,17.36078,10.60839,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45210,6.34558,8.51199,46.94818,13.66442,21.35956,17.36078,10.60839,15.59425,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45220,6.34558,8.51199,46.94818,13.66442,21.35956,17.36078,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45230,6.34558,8.51199,46.94818,13.66442,21.35919,17.36078,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45240,6.34558,8.51199,46.94818,13.66442,21.35919,17.36078,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45250,6.34558,8.51199,46.94818,13.66442,21.35919,17.36005,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45260,6.34558,8.51199,46.94818,13.66442,21.35919,17.36005,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45270,6.34558,8.51199,46.94818,13.66442,21.35919,17.36005,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45280,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45290,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45300,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.60839,15.59347,182.50072,12.42015,6.10745,34.0344,47.79372,,,,,,,,,,,,,
45310,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.57682,15.59347,182.50072,12.42015,6.1074,34.0344,47.79372,,,,,,,,,,,,,
45320,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.57682,15.59347,182.50072,12.42015,6.1074,34.0344,47.79372,,,,,,,,,,,,,
45330,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.57676,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45340,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45350,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45360,6.34558,8.51199,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45370,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45380,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45390,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45400,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45410,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45420,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57552,15.59347,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45430,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45440,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45450,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45460,6.34558,8.51093,46.94818,13.66442,21.35844,17.35968,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45470,6.34558,8.51093,46.94818,13.66442,21.35844,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45480,6.34558,8.51093,46.94818,13.66442,21.35844,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45490,6.34558,8.51093,46.94818,13.66442,21.35844,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45500,6.34558,8.51093,46.94818,13.66442,21.35788,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45510,6.34558,8.51093,46.94818,13.66442,21.35788,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45520,6.34558,8.51093,46.94818,13.66442,21.35788,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45530,6.34558,8.51093,46.94818,13.66442,21.35788,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45540,6.34558,8.51093,46.94818,13.66442,21.35788,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45550,6.34558,8.50774,46.94818,13.66442,21.35788,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45560,6.34558,8.50774,46.94818,13.66442,21.35788,17.35565,10.57506,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45570,6.34558,8.50774,46.94818,13.66442,21.35788,17.35565,10.57492,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45580,6.34558,8.50774,46.94818,13.66442,21.35788,17.35565,10.57492,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45590,6.34558,8.50774,46.94818,13.66442,21.35788,17.35565,10.57492,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45600,6.34558,8.50774,46.94818,13.66442,21.35788,17.35565,10.57492,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
45610,6.34558,8.50774,46.94818,13.66442,21.35788,17.35565,10.57492,15.56987,182.50072,12.42015,6.1074,34.0344,47.71827,,,,,,,,,,,,,
