Iterations,Carleton92,Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Pur93,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83
146220,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146230,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146240,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146250,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146260,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146270,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146280,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146290,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146300,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146310,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146320,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146330,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146340,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146350,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146360,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146370,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146380,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146390,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146400,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146410,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146420,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146430,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146440,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146450,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146460,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146470,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146480,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146490,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146500,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146510,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146520,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146530,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146540,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146550,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146560,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146570,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146580,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6327,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146590,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146600,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146610,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146620,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146630,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146640,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146650,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146660,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146670,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146680,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146690,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63266,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146700,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146710,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146720,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146730,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146740,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146750,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146760,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146770,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146780,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146790,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146800,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146810,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146820,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146830,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146840,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146850,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146860,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146870,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146880,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146890,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146900,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63156,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146910,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63106,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146920,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146930,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146940,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146950,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146960,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146970,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146980,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
146990,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63063,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147000,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63057,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147010,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63057,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147020,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63057,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147030,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63057,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147040,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147050,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147060,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147070,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147080,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147090,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147100,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147110,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147120,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147130,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.63003,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147140,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62987,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147150,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62863,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147160,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147170,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147180,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147190,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147200,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147210,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147220,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147230,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62857,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147240,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6281,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147250,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6281,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147260,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6281,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147270,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.6281,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147280,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147290,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147300,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147310,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147320,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147330,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147340,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147350,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147360,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147370,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147380,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147390,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147400,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62457,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147410,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147420,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147430,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147440,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147450,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147460,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147470,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147480,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147490,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147500,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147510,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147520,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147530,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147540,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147550,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147560,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147570,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147580,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147590,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147600,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147610,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147620,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147630,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62217,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147640,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147650,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147660,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147670,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147680,5.93047,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147690,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147700,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147710,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147720,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147730,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147740,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147750,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147760,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147770,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147780,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147790,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147800,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147810,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147820,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147830,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147840,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147850,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147860,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147870,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147880,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147890,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147900,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
147910,5.93031,7.54915,49.02729,14.81143,20.29824,17.03356,8.62204,14.49767,183.15047,11.93666,5.66049,32.13731,47.46747,,,,,,,,,,,,,
