Iterations,Carleton92,Carleton91,EarlHaig83,EdHEC92,KingFahd93,LSE91,Rye92,St.Andrews83,Trent92,TorontoAS92,TorontoE92,YorkMills83,Car-f-92 , Car-s-91 ,Ear-f-83 ,Hec-s-92 ,Kfu-s-93 ,Lse-f-91 ,Pur-s-93,Rye-s-93,Sta-f-83,Tre-s-92,Uta-s-92,Ute-s-92,yor-f-83,test,test1
93990,7.89941,8.99368,50.49929,17.51175,28.80058,19.19717,19.27021,175.97699,13.59507,5.26644,37.64713,45.29425,,,,,,,,,,,,,,13.33784796,13.23514278
94000,7.85967,9.06611,50.5544,17.76042,28.48874,19.2599,19.57892,174.79204,13.58361,5.26935,37.76022,45.28788,,,,,,,,,,,,,,13.41785713,13.29727024
94010,7.86456,9.05825,50.57751,17.89999,27.92901,19.21258,20.01017,177.18975,13.524,5.26724,35.35513,45.86067,,,,,,,,,,,,,,13.38874204,13.19800385
94020,7.84746,9.05742,50.4984,20.69135,26.05782,19.06144,19.37131,177.20612,13.4903,5.27471,36.55913,45.91274,,,,,,,,,,,,,,13.3458718,13.21542705
94030,7.82416,9.05642,51.56151,19.53973,26.15429,19.24963,19.54252,173.57928,13.37865,5.26531,36.20676,45.73421,,,,,,,,,,,,,,13.3240928,13.1106586
94040,7.81667,8.97453,50.83084,19.24643,22.87162,19.32667,19.17302,175.36487,13.09667,5.25012,36.11185,44.93506,,,,,,,,,,,,,,13.46508317,13.0845238
94050,7.84713,9.09973,51.37129,20.39946,23.73402,20.18837,19.90732,176.28304,13.11364,5.25962,36.86567,45.09446,,,,,,,,,,,,,,13.50634865,13.20098414
94060,7.70027,9.03421,51.55262,20.47597,24.97351,18.98037,19.86003,176.15866,13.0522,5.3042,35.64458,45.24749,,,,,,,,,,,,,,13.57695846,13.20740321
94070,7.71374,9.03486,52.62196,21.72464,25.14999,19.19681,19.62743,175.1292,13.13588,5.33768,37.33149,45.10934,,,,,,,,,,,,,,13.5496774,13.1111171
94080,7.77666,8.9639,51.77129,19.03106,30.49099,19.82997,19.56351,170.95898,13.15376,5.32973,36.34458,46.06577,,,,,,,,,,,,,,13.35206162,13.12280899
94090,7.80983,8.94807,51.07262,16.3782,30.43771,19.74816,20.045,172.90006,13.22574,5.34633,35.7664,44.91487,,,,,,,,,,,,,,13.36742155,13.02514736
94100,7.80543,8.95516,51.31618,18.62829,28.08699,19.64251,19.93171,173.13574,13.36765,5.33514,36.60313,43.71083,,,,,,,,,,,,,,13.32386355,13.10286401
94110,7.7588,8.84019,51.19173,18.30736,28.03184,19.42241,19.83077,172.39106,13.28856,5.33434,35.26785,43.64175,,,,,,,,,,,,,,13.30162604,13.13702265
94120,7.78616,8.86057,50.69307,17.17417,24.98547,19.42608,19.91046,174.32887,13.16981,5.34765,34.72349,43.629,,,,,,,,,,,,,,13.31400569,13.16224044
94130,7.73963,8.84202,50.85484,16.80116,23.92826,19.09813,19.72932,174.90334,13.07467,5.32639,36.14967,44.10934,,,,,,,,,,,,,,13.36581678,13.3458718
94140,7.73192,8.90511,51.08684,17.81993,23.92303,19.52146,20.13522,172.94425,13.12212,5.32221,37.62204,44.4069,,,,,,,,,,,,,,13.24752242,13.23881082
94150,7.68773,8.88863,51.15529,17.75475,23.89835,20.08639,19.41459,173.95407,13.0898,5.34459,38.13076,44.40902,,,,,,,,,,,,,,13.31033764,13.25210747
94160,7.48234,8.86045,52.53218,17.70764,26.41751,19.19754,19.18347,174.83623,12.95752,5.36514,36.43949,44.23474,,,,,,,,,,,,,,13.33693095,13.09988372
94170,7.50607,8.86961,53.01218,16.45472,27.96248,19.42461,19.04509,175.52363,12.79016,5.36199,36.47513,44.10509,,,,,,,,,,,,,,13.3981414,12.9935105
94180,7.49516,8.84598,53.17484,15.66265,28.31675,19.56915,19.17546,172.95407,12.90846,5.34548,37.27695,43.90212,,,,,,,,,,,,,,13.37842568,13.0109337
94190,7.46155,8.84609,51.25218,16.93116,28.31694,19.67113,19.32611,172.59728,13.07123,5.33034,34.74422,44.06896,,,,,,,,,,,,,,13.29337295,13.10997084
94200,7.48332,8.87658,51.98284,17.08277,28.26795,19.55301,19.27656,172.76913,13.09667,5.35381,36.6984,43.8426,,,,,,,,,,,,,,13.30919138,13.01230922
94210,7.50417,8.96047,51.55529,16.89149,28.94116,19.61463,19.21142,174.76258,13.10057,5.33895,36.53913,43.77565,,,,,,,,,,,,,,13.29130967,13.10332251
94220,7.59668,8.94062,51.48596,17.60527,27.84657,19.66929,19.19427,173.99499,13.13611,5.34168,36.79949,43.44834,,,,,,,,,,,,,,13.31217166,13.23468427
94230,7.57073,8.91179,52.04062,15.63042,27.84152,19.76614,19.22213,175.14884,13.13519,5.35338,37.47331,43.41646,,,,,,,,,,,,,,13.41831564,13.27044768
94240,7.63099,8.88751,51.93396,17.54363,27.20028,20.03063,19.56664,174.87224,13.18883,5.36354,36.40385,43.68001,,,,,,,,,,,,,,13.35343714,13.25623402
94250,7.63686,8.92124,51.28596,16.10438,26.94098,19.9015,19.9479,176.21758,13.19984,5.36396,37.7104,43.60775,,,,,,,,,,,,,,13.35985621,13.2330795
94260,7.70689,8.89909,50.73929,17.1104,28.36349,20.00825,20.10466,176.20939,13.19709,5.35964,36.77767,43.67789,,,,,,,,,,,,,,13.31629821,13.03362971
94270,7.5628,8.89891,50.83351,18.10261,27.92883,20.09996,19.31357,174.31741,13.18333,5.37375,39.01949,43.62688,,,,,,,,,,,,,,13.39722439,13.06664209
94280,7.59695,8.89637,51.68862,17.29815,27.90658,19.72212,18.91072,173.90334,13.20419,5.40318,38.30022,45.12634,,,,,,,,,,,,,,13.27549124,13.00107584
94290,7.55005,8.79085,51.75084,16.90672,27.81703,19.26174,19.16152,173.58746,13.08567,5.39293,39.57876,45.82879,,,,,,,,,,,,,,13.27778377,12.99809555
94300,7.51953,8.79133,51.4024,18.29638,27.76767,19.323,19.4031,174.27649,13.03409,5.37986,39.04567,45.78734,,,,,,,,,,,,,,13.23835232,13.17095204
94310,7.52013,8.80604,50.3144,17.16708,27.86302,19.38133,18.91681,173.01954,13.04807,5.3965,37.89731,46.0307,,,,,,,,,,,,,,13.28191032,13.17347382
94320,7.61069,8.78796,50.37396,18.73775,28.98585,19.45359,19.02027,172.9999,13.05289,5.39274,37.25331,45.68001,,,,,,,,,,,,,,13.36077322,13.18975076
94330,7.6722,8.83877,50.42284,19.96021,32.43527,19.68213,18.58232,171.97208,13.0091,5.36895,37.96895,45.98501,,,,,,,,,,,,,,13.30552334,13.19043851
94340,7.57231,8.89738,49.93218,21.30063,32.3274,19.96717,18.74587,172.06209,13.02515,5.38813,37.36095,45.95312,,,,,,,,,,,,,,13.33074113,13.13106208
94350,7.56932,8.90836,50.59351,19.9758,30.93518,20.09703,18.54409,172.97208,12.99878,5.40831,36.93876,46.8628,,,,,,,,,,,,,,13.30093829,13.14710977
94360,7.57366,8.92438,50.59351,19.2358,30.9965,19.91764,18.61532,173.12429,13.05266,5.40064,36.57585,45.46003,,,,,,,,,,,,,,13.34036974,13.15811389
94370,7.60977,8.82412,49.85307,17.31019,30.95014,19.4635,19.07426,173.22576,13.13152,5.3871,36.45695,45.70552,,,,,,,,,,,,,,13.33440917,13.13220834
94380,7.60602,8.84538,50.10907,18.65309,31.09577,19.29218,19.40824,174.94589,13.00108,5.36669,37.35295,45.50998,,,,,,,,,,,,,,13.19983787,13.13564713
94390,7.6374,8.86565,49.56596,17.99244,31.09334,19.16526,19.25035,171.9688,13.0318,5.36735,37.37476,45.26024,,,,,,,,,,,,,,13.1411492,13.12005796
94400,7.64028,8.83877,49.60862,18.78557,31.65775,19.21001,19.07992,172.94262,13.10768,5.36608,38.6824,44.98075,,,,,,,,,,,,,,13.18745823,13.03064943
94410,7.66145,8.8341,48.53751,18.6832,31.61325,18.83584,19.50812,175.3125,13.0655,5.36425,39.87295,45.19329,,,,,,,,,,,,,,13.09965447,13.09415241
94420,7.66254,8.88006,49.80507,19.05054,31.59886,19.06548,19.71486,174.23885,13.16499,5.36302,39.59767,44.91806,,,,,,,,,,,,,,13.04944814,13.13037432
94430,7.63165,8.88591,50.25484,17.70127,31.59587,19.28521,19.72958,176.13083,13.14092,5.35023,39.26313,45.98713,,,,,,,,,,,,,,13.05495021,13.02766914
94440,7.53018,8.87947,50.60151,17.71331,31.55885,19.23349,19.42374,175.99008,13.40708,5.34088,39.89404,45.43134,,,,,,,,,,,,,,13.02331334,12.91097955
94450,7.55162,8.87309,49.93484,18.93541,31.73664,19.28705,19.94033,173.71021,13.44904,5.37774,39.13404,46.59393,,,,,,,,,,,,,,13.17347382,12.94949399
94460,7.50759,8.92898,50.59618,19.08384,31.82656,19.59813,19.64789,174.22412,13.42405,5.38865,39.89767,46.58012,,,,,,,,,,,,,,13.06503732,12.97150225
94470,7.52013,9.0039,50.20596,18.75334,31.79908,19.18947,19.16797,174.14229,13.35711,5.38306,37.81695,46.0052,,,,,,,,,,,,,,13.16109418,13.04898964
94480,7.54082,8.98015,50.86551,18.40194,28.42911,19.39527,18.84636,173.52036,13.0992,5.34981,37.66931,45.9138,,,,,,,,,,,,,,13.14894379,12.97723356
94490,7.53202,8.99385,50.63529,17.37785,25.97238,19.69864,18.81118,174.54,13.01735,5.34713,37.2744,45.01901,,,,,,,,,,,,,,13.08337753,12.94536745
94500,7.57464,9.01849,50.64773,18.08171,26.05016,19.80612,18.94747,173.48926,13.07856,5.31694,37.56676,44.91806,,,,,,,,,,,,,,13.15926016,12.98113086
94510,7.57757,9.0202,51.08596,18.76503,26.06343,19.84207,19.36678,173.86242,13.1063,5.30523,37.7064,45.29531,,,,,,,,,,,,,,13.15009005,13.04623861
94520,7.60531,9.04998,51.17484,19.3573,25.30665,20.33217,19.23302,172.9999,13.01667,5.32334,37.73476,45.44622,,,,,,,,,,,,,,13.1024055,13.04348757
94530,7.56291,9.00195,51.03084,18.77884,25.09016,20.21808,20.05833,172.41888,12.98824,5.30236,37.02749,45.36014,,,,,,,,,,,,,,13.2631116,13.01368473
94540,7.54559,8.98411,50.98729,17.66478,25.91705,19.40444,19.96724,176.17011,13.07444,5.29089,37.38349,45.57268,,,,,,,,,,,,,,13.26861366,13.03202494
94550,7.53707,8.9922,50.89662,19.88936,24.84189,19.27274,20.53677,174.97699,13.05151,5.29319,38.83258,45.15929,,,,,,,,,,,,,,13.37957194,13.02927391
94560,7.49543,9.02848,50.15884,19.5957,29.68915,19.458,20.68874,175.8215,13.06641,5.29531,38.96531,44.92337,,,,,,,,,,,,,,13.26953067,13.07879248
94570,7.521,9.05223,51.46996,19.82241,28.85834,19.65866,20.53825,174.31741,13.0295,5.28205,38.89004,44.82454,,,,,,,,,,,,,,13.27457423,13.2718232
94580,7.75608,9.09535,53.81662,19.36616,25.56128,19.40994,21.02628,173.56618,13.04693,5.28022,40.43113,44.99138,,,,,,,,,,,,,,13.25806804,13.31813223
94590,7.57605,9.09766,52.68418,20.30275,25.37283,19.40407,20.90453,173.66766,13.10882,5.29644,37.86058,45.31976,,,,,,,,,,,,,,13.15559211,13.18493645
94600,7.59896,9.01057,53.23618,18.97154,25.37209,19.35308,20.69971,175.30432,13.11777,5.31073,38.42276,45.6375,,,,,,,,,,,,,,13.21657331,13.17278606
94610,7.53262,9.00106,52.84062,18.29354,27.657,19.04897,20.77478,175.13902,13.19869,5.36712,38.92131,45.97332,,,,,,,,,,,,,,13.18241467,13.06045227
94620,7.54109,9.00124,54.0984,18.54009,27.74,19.21698,20.4233,177.09483,13.04693,5.36227,39.45622,45.85642,,,,,,,,,,,,,,13.13335461,13.10217625
94630,7.52963,8.97294,54.07529,18.78238,27.31675,19.27568,20.32167,176.91479,13.04624,5.34492,38.56167,45.64175,,,,,,,,,,,,,,13.22711894,13.0283569
94640,7.50504,8.93489,54.52418,17.04558,27.28403,19.75073,20.34249,175.95571,13.24454,5.33763,40.68022,44.25174,,,,,,,,,,,,,,13.23537203,13.02904466
94650,7.49722,8.95285,53.78196,15.96375,28.17261,20.37876,20.41477,175.75931,13.27045,5.3366,41.35767,44.18692,,,,,,,,,,,,,,13.27044768,12.93871912
94660,7.56606,9.00591,53.26196,17.2312,26.22271,19.58859,20.62604,174.81005,13.26219,5.33439,42.04385,44.00307,,,,,,,,,,,,,,13.34655956,12.95935186
94670,7.62193,9.03551,53.49129,18.35341,26.16719,20.29108,20.2723,174.73312,13.14275,5.33721,41.33222,43.85536,,,,,,,,,,,,,,13.3976829,13.06572508
94680,7.75901,9.06812,53.61484,16.38316,26.12232,20.29035,20.21351,175.20939,13.22849,5.35174,40.72567,43.66407,,,,,,,,,,,,,,13.36214874,13.00176359
94690,7.80104,8.93672,53.47973,15.8674,26.27412,19.8883,20.40449,175.3796,13.18585,5.36462,38.21622,43.97863,,,,,,,,,,,,,,13.38736653,13.06182779
94700,7.75348,8.94151,52.97929,15.89822,25.83722,19.99908,20.20254,174.09319,13.09644,5.38216,39.19076,43.19967,,,,,,,,,,,,,,13.35779294,13.02308409
94710,7.61514,8.9037,52.95262,15.15716,25.84507,20.00275,19.9176,172.83787,13.06939,5.40563,40.44349,43.29744,,,,,,,,,,,,,,13.34380853,13.0496774
94720,7.58789,8.94688,52.30729,15.24997,24.78936,19.77934,19.17589,174.09483,13.17095,5.39166,39.58531,43.24749,,,,,,,,,,,,,,13.2670089,13.01322623
94730,7.62139,8.93601,52.14107,15.19436,26.38368,19.62381,19.04831,174.5089,13.15766,5.41042,38.87367,42.83517,,,,,,,,,,,,,,13.32317579,13.13450087
94740,7.66069,8.94789,52.23707,15.2358,26.48968,18.98551,19.41355,175.67748,13.11524,5.40412,38.05004,42.02539,,,,,,,,,,,,,,13.21794883,13.05724273
94750,7.65011,8.94889,51.44596,16.0725,27.20084,19.26357,19.33979,173.80186,13.21589,5.38555,38.31585,42.2645,,,,,,,,,,,,,,13.29956277,12.99465676
94760,7.69365,8.86801,51.33929,19.34278,28.06362,19.32557,18.96976,173.78877,13.14115,5.41922,37.81658,41.28044,,,,,,,,,,,,,,13.36191949,13.01047519
94770,7.75972,8.84869,52.57129,16.71827,28.07839,19.1891,18.95383,171.50726,13.10401,5.4044,37.9184,41.23899,,,,,,,,,,,,,,13.31354718,12.98136011
94780,7.75429,8.86665,52.61751,16.51777,27.90714,19.33107,18.1084,174.79859,13.10378,5.43436,38.57658,41.81497,,,,,,,,,,,,,,13.27113544,13.12876956
94790,7.73719,8.83321,52.09484,16.36651,29.35077,19.06621,18.30844,172.90006,13.12166,5.44005,37.91513,41.72146,,,,,,,,,,,,,,13.22184613,13.11409739
94800,7.73057,8.87132,52.63973,16.55568,29.27412,19.12674,18.87466,173.1963,13.07696,5.41715,38.17985,41.55886,,,,,,,,,,,,,,13.26975993,13.04371683
94810,7.80087,8.98818,53.2504,17.07356,29.296,19.20598,18.4024,172.82314,13.03982,5.43008,37.86713,42.55568,,,,,,,,,,,,,,13.29153893,13.02056231
94820,7.53989,9.06587,53.8984,18.85571,33.0997,19.28411,18.82328,173.08337,12.94124,5.41475,38.48022,42.91699,,,,,,,,,,,,,,13.32523906,13.07260266
94830,7.52632,9.10871,54.17751,23.15645,32.53735,19.28485,18.7861,175.03591,12.95041,5.42383,39.16131,43.33145,,,,,,,,,,,,,,13.39493187,13.10951233
94840,7.47377,9.14132,53.4664,17.45684,32.70804,19.56878,19.39622,174.79532,12.99626,5.39368,39.7864,43.19861,,,,,,,,,,,,,,13.38438624,13.18333168
94850,7.47176,9.13015,52.52418,17.05089,33.76711,19.65022,19.41886,174.31086,13.02515,5.36566,39.8144,42.92656,,,,,,,,,,,,,,13.42886126,13.18975076
94860,7.46676,9.12809,52.28151,17.07959,33.8045,20.02916,19.38768,174.03918,13.11341,5.38696,40.39949,42.45259,,,,,,,,,,,,,,13.41579386,13.26953067
94870,7.45607,9.1539,52.73929,22.94498,32.49996,19.72249,18.75135,173.94425,13.03753,5.34816,41.63913,42.75865,,,,,,,,,,,,,,13.40593599,13.29589473
94880,7.34189,9.16761,52.68862,23.49191,32.18027,19.64141,18.62926,174.73803,13.11135,5.36824,38.69149,41.27619,,,,,,,,,,,,,,13.44032389,13.20923723
94890,7.34271,9.14687,52.78284,15.18904,28.89162,19.90114,18.78836,175.86569,13.06962,5.37995,39.63331,41.68851,,,,,,,,,,,,,,13.46279065,13.21107125
94900,7.34178,9.10469,52.78996,21.59039,28.87797,19.37179,19.13261,177.01954,13.07971,5.38461,38.18349,41.40796,,,,,,,,,,,,,,13.50382687,13.2287237
94910,7.32571,9.08123,52.58018,20.05089,30.24552,19.49541,19.13975,176.06373,13.11433,5.38339,38.17149,41.22305,,,,,,,,,,,,,,13.52927391,13.21061275
94920,7.3692,9.06186,54.06551,24.58862,28.74449,19.56548,19.47834,175.41234,13.04142,5.37661,39.42204,41.56311,,,,,,,,,,,,,,13.49373975,13.28191032
94930,7.32848,8.99521,53.41662,23.39237,27.91406,19.82923,19.11337,175.58419,13.07077,5.37454,40.82967,41.71827,,,,,,,,,,,,,,13.4935105,13.16751325
94940,7.30877,8.99019,54.70996,23.60739,28.25805,19.74963,18.99258,174.30595,13.17829,5.3587,41.58022,41.69701,,,,,,,,,,,,,,13.46485392,13.20235965
94950,7.3028,8.99385,54.20151,21.93435,28.59306,19.70891,19.00634,174.70039,13.15445,5.39829,41.66931,42.0477,,,,,,,,,,,,,,13.50841192,13.16797176
94960,7.26626,9.00975,54.36596,20.06435,28.62148,19.77714,19.06216,174.32559,13.30254,5.3847,39.04167,42.42603,,,,,,,,,,,,,,13.45453755,12.96118588
94970,7.27636,9.04596,55.4264,17.25245,26.73215,20.42681,19.10962,175.30923,13.31561,5.38475,39.80022,42.25493,,,,,,,,,,,,,,13.48319413,12.90708226
94980,7.33141,9.02416,55.67618,17.3736,26.71981,20.63334,19.15752,175.63492,13.24683,5.39552,39.80385,42.34951,,,,,,,,,,,,,,13.66636699,12.92221293
94990,7.31985,9.03669,55.96062,16.15893,26.69888,20.29622,18.97803,173.04573,13.26495,5.40591,41.30385,42.03602,,,,,,,,,,,,,,13.64688051,12.95178652
95000,7.37284,9.0013,54.7224,16.2227,28.91163,20.14472,18.87432,173.70366,13.17072,5.40436,42.11949,42.3697,,,,,,,,,,,,,,13.71244677,13.03729775
95010,7.38815,8.96236,54.34373,16.40088,28.78039,19.85785,19.1698,172.57109,13.16568,5.4053,42.62095,42.54292,,,,,,,,,,,,,,13.64756827,13.04188281
95020,7.42203,8.97199,54.02462,21.45259,27.41639,19.91434,18.76572,177.07191,13.21634,5.40948,40.67222,42.32613,,,,,,,,,,,,,,13.48686217,13.0975912
95030,7.46074,8.94641,53.94551,21.84579,29.23075,19.92315,18.76398,177.57273,13.24431,5.43375,39.69622,42.61519,,,,,,,,,,,,,,13.59438166,13.12899881
95040,7.44293,8.9587,54.07707,18.29142,29.11615,19.6139,19.27412,176.34196,13.32639,5.43995,37.20276,42.45047,,,,,,,,,,,,,,13.57260266,13.1198287
95050,7.42474,8.8998,54.11529,20.46003,29.18682,19.50092,19.21586,176.65456,13.41694,5.44268,35.46567,42.53442,,,,,,,,,,,,,,13.51391398,13.07856323
95060,7.36377,8.91303,54.3944,20.56489,29.12849,19.41031,19.39213,176.50235,13.20717,5.40158,36.26604,42.72996,,,,,,,,,,,,,,13.56618359,13.01849904
95070,7.34748,8.89176,54.07084,20.93648,28.97706,19.40444,19.86953,178.10628,13.19548,5.39161,36.41004,43.12209,,,,,,,,,,,,,,13.54830188,13.09185988
95080,7.3711,8.84397,54.13129,19.95525,28.96977,19.27054,19.81553,177.91643,13.34037,5.42077,40.95695,43.10722,,,,,,,,,,,,,,13.46714645,13.1411492
95090,7.32555,8.85496,53.81218,18.27016,29.09185,19.86555,19.98047,174.52199,13.33831,5.43163,41.10458,43.07959,,,,,,,,,,,,,,13.60355177,13.11661917
95100,7.29482,8.84273,52.95973,18.31763,29.06268,19.98367,19.71277,176.70857,13.36971,5.40901,41.57804,43.03283,,,,,,,,,,,,,,13.54440459,13.20327666
95110,7.2724,8.85117,53.18818,20.76078,28.44574,19.92938,20.04004,178.19139,13.39401,5.42571,41.05695,43.00945,,,,,,,,,,,,,,13.56022302,13.1459635
95120,7.29455,8.87871,52.69307,18.44693,29.13204,19.92901,19.72766,178.93934,13.39424,5.41762,38.3424,42.48129,,,,,,,,,,,,,,13.60401027,13.1280818
95130,7.30421,8.80373,52.42284,18.59818,29.09166,18.85271,19.68264,176.59564,13.41602,5.3848,36.96676,42.90743,,,,,,,,,,,,,,13.59965447,13.14871453
95140,7.3319,8.78743,53.2184,18.21951,29.53174,18.99284,19.60392,176.93607,13.61203,5.39124,38.10022,43.1646,,,,,,,,,,,,,,13.63060358,13.13748116
95150,7.32772,8.74613,52.98196,18.43276,29.11129,19.69167,19.1576,172.34196,13.69204,5.40389,38.28785,42.65982,,,,,,,,,,,,,,13.60974159,13.1720983
95160,7.34602,8.68658,51.88507,19.32684,29.61512,19.48074,18.91742,173.67748,13.54876,5.41531,36.29113,42.96056,,,,,,,,,,,,,,13.65192407,13.17622485
95170,7.26805,8.71671,51.40507,19.61908,28.56483,19.85381,18.70467,172.64965,13.59576,5.41122,36.18167,43.26237,,,,,,,,,,,,,,13.59529867,12.89218083
95180,7.29477,8.81407,52.13929,19.91451,28.5323,19.98954,18.94468,172.20939,13.70007,5.34144,34.2464,43.66088,,,,,,,,,,,,,,13.47310702,12.85435415
95190,7.304,8.8484,51.64062,19.32153,28.06493,20.15572,18.9041,174.60874,13.61226,5.32343,35.44749,43.31125,,,,,,,,,,,,,,13.49373975,12.78305658
95200,7.37848,8.83729,53.26107,19.28681,28.86657,20.33217,19.0686,173.88206,13.59553,5.32183,35.53258,43.49298,,,,,,,,,,,,,,13.5152895,12.96256139
95210,7.31333,8.81478,52.15796,19.58756,28.90134,20.35418,19.25148,170.81659,13.57054,5.33791,35.18713,43.65557,,,,,,,,,,,,,,13.46898047,12.91716937
95220,7.31469,8.83008,51.76329,19.57905,31.36367,19.51706,18.97429,168.84933,13.53844,5.3547,34.59695,43.97013,,,,,,,,,,,,,,13.40891628,12.96164438
95230,7.2389,8.80279,51.23529,20.96163,25.5194,19.48404,19.05998,169.11119,13.55151,5.34732,35.73658,43.99138,,,,,,,,,,,,,,13.44445044,12.99855406
95240,7.25399,8.78075,50.89751,23.5454,25.73533,19.55374,18.92892,168.23231,13.5538,5.33838,38.07258,44.05408,,,,,,,,,,,,,,13.38186447,13.04440459
95250,7.3218,8.78205,52.09929,22.92089,26.08942,19.65389,18.90976,168.30432,13.52767,5.34229,38.15622,43.8001,,,,,,,,,,,,,,13.49030096,13.05472095
95260,7.30351,8.86258,52.19262,23.66336,28.03819,19.48367,18.37236,169.48108,13.48847,5.34097,37.67404,43.58543,,,,,,,,,,,,,,13.29474846,12.96714645
95270,7.26111,8.84343,51.63884,24.00024,27.9636,19.58786,18.48975,170.52363,13.37269,5.32686,37.60858,43.8086,,,,,,,,,,,,,,13.27228171,12.92519321
95280,7.32148,8.82819,52.72596,24.11643,26.25206,19.58859,18.70302,171.78386,13.31263,5.34539,36.29985,44.13697,,,,,,,,,,,,,,13.22024136,12.90387272
95290,7.40992,8.81602,53.4024,23.88334,26.1999,19.37436,18.86613,171.81659,13.3516,5.35776,35.59658,44.22836,,,,,,,,,,,,,,13.24981495,12.83693095
95300,7.38104,8.82742,53.9784,24.02291,26.20888,19.34758,18.44777,172.02445,13.19044,5.40619,35.88531,44.92762,,,,,,,,,,,,,,13.41716937,12.82821935
95310,7.37191,8.99255,53.52862,19.50254,26.28029,19.34281,19.14829,172.28959,13.26357,5.41066,36.7024,44.80753,,,,,,,,,,,,,,13.4063945,12.78810014
95320,7.36801,9.06942,52.65751,23.3945,26.29375,19.78998,19.41451,174.33214,13.19984,5.39834,36.01404,44.24856,,,,,,,,,,,,,,13.46256139,12.90135094
95330,7.44038,9.08017,53.2744,23.92124,25.40237,19.08309,18.90358,172.8215,13.27274,5.41546,34.65513,43.89361,,,,,,,,,,,,,,13.43894837,13.13633489
95340,7.40536,9.06493,53.65573,16.58047,25.13821,18.88353,18.75719,177.2274,13.32593,5.39397,36.67258,44.40052,,,,,,,,,,,,,,13.55219917,13.0240011
95350,7.2256,9.07869,54.1384,16.68426,24.7873,19.0332,18.83278,176.44671,13.49122,5.38061,37.64822,44.26768,,,,,,,,,,,,,,13.6111171,13.07604145
95360,7.22109,8.99202,53.83173,17.74306,25.0223,19.1205,19.30156,176.76258,13.5577,5.37233,37.57404,44.87342,,,,,,,,,,,,,,13.81606896,13.19525282
95370,7.47615,9.0387,53.90284,18.04168,24.67326,19.13481,19.161,176.02609,13.51873,5.36147,36.34167,45.22305,,,,,,,,,,,,,,13.80598184,13.21015424
95380,7.44971,8.93962,54.41218,15.84225,24.29095,19.43892,19.21456,173.24867,13.52606,5.34849,35.31876,45.89786,,,,,,,,,,,,,,13.78122256,13.37567464
95390,7.55357,8.89625,54.94729,18.35872,24.1814,19.14068,19.24608,172.59073,13.37453,5.35987,36.38895,45.99988,,,,,,,,,,,,,,13.78213957,13.33326291
95400,7.5634,8.93081,54.1064,18.49333,24.25823,19.29255,18.71451,174.46144,13.25509,5.40535,37.68022,46.03602,,,,,,,,,,,,,,13.69846236,13.39584888
95410,7.59907,9.03084,53.6104,18.14016,24.2386,20.07648,18.42748,175.98844,13.21726,5.38898,37.84385,45.47278,,,,,,,,,,,,,,13.68608271,13.40180945
95420,7.5798,8.99645,53.26373,18.58685,24.16663,20.32043,18.29172,175.92461,13.39172,5.3965,39.94095,45.61944,,,,,,,,,,,,,,13.72505566,13.25554626
95430,7.54092,8.98889,52.75084,17.5121,23.70804,20.27604,18.2763,176.86078,13.32134,5.39933,39.81949,44.62794,,,,,,,,,,,,,,13.72574342,13.08727483
95440,7.54798,8.99149,53.23529,18.04345,28.29338,20.28448,18.61576,177.52527,13.455,5.4305,37.99076,44.32401,,,,,,,,,,,,,,13.5936939,13.00818267
95450,7.55336,8.93424,53.05218,17.81922,28.17448,20.46166,18.70885,176.53672,13.46164,5.42768,37.68276,44.17098,,,,,,,,,,,,,,13.60171774,12.96279065
95460,7.59896,8.93962,52.44062,17.17842,28.28796,20.28925,18.71199,175.65293,13.45247,5.4227,38.93076,43.27619,,,,,,,,,,,,,,13.69066777,12.92794425
95470,7.51758,8.96166,52.88062,17.41859,28.46724,20.39563,18.84854,175.93934,13.47609,5.4148,39.75004,43.51317,,,,,,,,,,,,,,13.61638991,12.98732068
